Country,Goal,Window,Model Type,Model,params,Error (MSE),Error (R2),Prediction Year,Prediction,Actual Value,Prediction Error
Burundi,goal15,2022,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794afd078220>,"Intercept   144.57
year         -0.03
dtype: float64",0.0959671907040316,0.2909090909090999,2023,81.51428571428454,82.0,-0.48571428571545994
Burundi,goal16,2022,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794afd07b790>,"Intercept   270.35
year         -0.11
dtype: float64",3.337252221462746,0.12627057981388745,2023,49.65714285714279,50.0,-0.3428571428572127
Burundi,goal17,2022,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794afd095c90>,"Intercept   -338.98
year           0.20
dtype: float64",5.012257917521069,0.23958520566885688,2023,60.36190476190518,58.0,2.36190476190518
Cabo Verde,goal1,2022,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794afd096170>,"Intercept   -4040.46
year            2.04
dtype: float64",14.181635907951689,0.9227259070921159,2023,94.86666666667315,91.0,3.8666666666731544
Cabo Verde,goal2,2022,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794afd094af0>,"Intercept   426.10
year         -0.19
dtype: float64",2.0514240145818947,0.4251979060265618,2023,34.633333333333155,36.0,-1.3666666666668448
Cabo Verde,goal3,2022,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794afd0975b0>,"Intercept   -1399.11
year            0.73
dtype: float64",1.0711551606288758,0.9528890091390078,2023,80.04285714285766,79.0,1.042857142857656
Cabo Verde,goal4,2022,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794afd0ad2a0>,"Intercept   -288.96
year           0.18
dtype: float64",2.9008885850990875,0.31592520954223635,2023,78.85714285714477,78.0,0.8571428571447655
Cabo Verde,goal5,2022,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794afd0ae4a0>,"Intercept   -1552.78
year            0.80
dtype: float64",1.523536113009772,0.9448575009895773,2023,70.87619047619046,74.0,-3.123809523809541
Cabo Verde,goal6,2022,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794afd0ae1a0>,"Intercept   -98.55
year          0.08
dtype: float64",1.49640009113693,0.13719127693116306,2023,56.46190476190381,56.0,0.4619047619038099
Cabo Verde,goal7,2022,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794afd0ca3b0>,"Intercept   -1921.94
year            0.98
dtype: float64",1.3468443836864723,0.9667579544048681,2023,66.90952380952353,64.0,2.9095238095235345
Cabo Verde,goal8,2022,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794afd0c9720>,"Intercept   -83.26
year          0.07
dtype: float64",5.085372522214622,0.0337792207792218,2023,50.72857142857032,52.0,-1.2714285714296807
Cabo Verde,goal9,2022,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794afd0ca920>,"Intercept   -3125.54
year            1.57
dtype: float64",6.0344725449988035,0.9428629675971875,2023,45.576190476193005,43.0,2.5761904761930055
Cabo Verde,goal10,2022,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794afd0ca1a0>,"Intercept   -3421.19
year            1.71
dtype: float64",23.057644110275277,0.8377997179125558,2023,46.80952380952613,42.0,4.809523809526127
Cabo Verde,goal11,2022,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794afd0e2830>,"Intercept   -780.46
year           0.43
dtype: float64",3.779175210754171,0.6659523905425533,2023,91.79047619047958,92.0,-0.2095238095204195
Cabo Verde,goal12,2022,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794afd0e07c0>,"Intercept   186.28
year         -0.05
dtype: float64",0.09113693324219668,0.5454545454545441,2023,81.19047619047552,81.0,0.1904761904755219
Cabo Verde,goal13,2022,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794afd0e0550>,"Intercept   69.07
year         0.01
dtype: float64",0.16215538847117766,0.048529411764707486,2023,97.96666666666647,98.0,-0.03333333333353039
Cabo Verde,goal14,2022,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794afd0e34c0>,"Intercept   -477.29
year           0.26
dtype: float64",18.47648667122353,0.13228364149974237,2023,56.042857142856064,57.0,-0.9571428571439355
Cabo Verde,goal15,2022,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794afd0f5d80>,"Intercept   -293.46
year           0.18
dtype: float64",1.7783549783549777,0.4155159502770708,2023,63.847619047619276,63.0,0.8476190476192755
Cabo Verde,goal16,2022,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794afd0f4fa0>,"Intercept   575.52
year         -0.25
dtype: float64",0.8566188197767101,0.7402804642166357,2023,78.96666666666658,79.0,-0.033333333333416704
Cabo Verde,goal17,2022,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794afd0f4bb0>,"Intercept   130.95
year         -0.03
dtype: float64",10.266393255866944,0.003820304209408487,2023,67.89523809523776,74.0,-6.104761904762242
Cambodia,goal2,2022,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794afd0f7460>,"Intercept   -2057.28
year            1.05
dtype: float64",4.301663249031496,0.9124750822864066,2023,70.8095238095234,69.0,1.809523809523398
Cambodia,goal3,2022,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794afcf195a0>,"Intercept   -2971.70
year            1.50
dtype: float64",7.406994759626304,0.9251117243794117,2023,68.05238095238246,61.0,7.052380952382464
Cambodia,goal4,2022,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794afcf19510>,"Intercept   -2400.74
year            1.22
dtype: float64",6.709432672590558,0.8998254888353677,2023,66.27142857142962,60.0,6.271428571429624
Cambodia,goal5,2022,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794afcf1a290>,"Intercept   -1792.83
year            0.91
dtype: float64",3.1568238778764184,0.9145357085579664,2023,54.138095238096184,48.0,6.138095238096184
Cambodia,goal6,2022,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794afcf2a4a0>,"Intercept   -2154.06
year            1.10
dtype: float64",0.19667350193668048,0.9959958808412728,2023,68.60952380952358,67.0,1.60952380952358
Cambodia,goal7,2022,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794afcf29810>,"Intercept   -4361.32
year            2.19
dtype: float64",34.21629072681704,0.8498129854128622,2023,60.37619047618955,56.0,4.376190476189549
Cambodia,goal8,2022,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794afcf2aa10>,"Intercept   178.03
year         -0.05
dtype: float64",0.7365686944634319,0.1406698564593294,2023,67.68571428571437,69.0,-1.3142857142856315
Cambodia,goal9,2022,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794afcf2b4f0>,"Intercept   -2562.00
year            1.29
dtype: float64",16.827067669172987,0.7992465016146387,2023,39.00000000000182,40.0,-0.999999999998181
Cambodia,goal11,2022,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794afcf2b940>,"Intercept   -2827.16
year            1.44
dtype: float64",2.2890179995443223,0.9733057174893849,2023,75.97619047619219,72.0,3.976190476192187
Cambodia,goal12,2022,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794afcf44ee0>,"Intercept   280.99
year         -0.09
dtype: float64",0.09678742310321291,0.7854545454545447,2023,91.82857142857247,92.0,-0.17142857142752632
Cambodia,goal13,2022,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794afcf45ea0>,"Intercept   419.11
year         -0.16
dtype: float64",0.1388243335611795,0.8816433566433534,2023,95.95714285714212,96.0,-0.042857142857883446
Cambodia,goal14,2022,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794afcf44730>,"Intercept   798.43
year         -0.37
dtype: float64",3.0455228981544233,0.6409090909090971,2023,57.54285714285652,60.0,-2.457142857143481
Cambodia,goal15,2022,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794afcf61000>,"Intercept   -1188.86
year            0.61
dtype: float64",9.603485987696562,0.6122454048683537,2023,48.58571428571372,49.0,-0.41428571428627947
Cambodia,goal16,2022,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794afcf62200>,"Intercept   611.71
year         -0.28
dtype: float64",2.192139439507868,0.5858600206611555,2023,52.099999999998545,51.0,1.0999999999985448
Cambodia,goal17,2022,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794afcf61f00>,"Intercept   -1098.19
year            0.57
dtype: float64",2.3057644110275763,0.851612903225806,2023,57.80952380952294,57.0,0.8095238095229433
Cameroon,goal1,2022,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794afcf63550>,"Intercept   -1509.74
year            0.77
dtype: float64",2.901184780132135,0.8922987786311201,2023,48.23333333333403,50.0,-1.7666666666659694
Cameroon,goal2,2022,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794afcf7d480>,"Intercept   -1016.74
year            0.54
dtype: float64",2.2521758942811805,0.8374424417839741,2023,65.69523809523741,63.0,2.695238095237414
Cameroon,goal3,2022,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794afcf7e680>,"Intercept   -2369.00
year            1.19
dtype: float64",1.0439052175893584,0.9822380306260915,2023,45.461904761905316,46.0,-0.5380952380946837
Cameroon,goal4,2022,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794afcf7e380>,"Intercept   -1596.96
year            0.82
dtype: float64",12.20068352699916,0.6884234045524408,2023,52.971428571429215,49.0,3.9714285714292146
Cameroon,goal5,2022,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794afcf8e590>,"Intercept   -2444.27
year            1.24
dtype: float64",15.595648211437824,0.7992171000140781,2023,59.519047619048706,57.0,2.519047619048706
Cameroon,goal6,2022,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794afcf8d900>,"Intercept   -465.56
year           0.26
dtype: float64",0.09015721120984412,0.9677663734115343,2023,57.271428571429965,57.0,0.2714285714299649
Cameroon,goal7,2022,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794afcf8eb00>,"Intercept   -1606.46
year            0.82
dtype: float64",0.9249715197084203,0.9671300644492644,2023,51.34761904762058,49.0,2.347619047620583
Cameroon,goal8,2022,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794afcf8f5e0>,"Intercept   -817.15
year           0.44
dtype: float64",2.086876281613103,0.7881263011797385,2023,68.24285714285793,70.0,-1.757142857142071
Cameroon,goal9,2022,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794afcfa6a10>,"Intercept   -1937.46
year            0.97
dtype: float64",10.531259968102086,0.7845363179534031,2023,30.366666666667697,29.0,1.3666666666676974
Cameroon,goal10,2022,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794afcfa5fc0>,"Intercept   2064.62
year          -1.01
dtype: float64",34.137001594896795,0.547275688480894,2023,23.233333333332894,36.0,-12.766666666667106
Cameroon,goal11,2022,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794afcfa4be0>,"Intercept   -783.21
year           0.41
dtype: float64",1.2899749373433396,0.8435562310030418,2023,54.8904761904771,53.0,1.8904761904771021
Cameroon,goal12,2022,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794afcfa7400>,"Intercept   -39.49
year          0.07
dtype: float64",0.07582592845750791,0.7090909090909072,2023,97.12380952381199,97.0,0.1238095238119854
Cameroon,goal14,2022,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794afcfa7fa0>,"Intercept   -573.07
year           0.32
dtype: float64",1.3386420596946946,0.7569980974439567,2023,75.86190476190404,74.0,1.861904761904043
Cameroon,goal15,2022,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794afcfc4d90>,"Intercept   -287.09
year           0.17
dtype: float64",0.9280473912052885,0.569429175475686,2023,64.96190476190367,63.0,1.9619047619036678
Cameroon,goal16,2022,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794afcfc6230>,"Intercept   -137.73
year           0.09
dtype: float64",0.891957165641372,0.26163711806865675,2023,40.923809523808586,38.0,2.923809523808586
Cameroon,goal17,2022,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794afcfc7640>,"Intercept   138.12
year         -0.05
dtype: float64",0.37240829346092447,0.18356643356643476,2023,46.16666666666627,46.0,0.1666666666662735
Canada,goal1,2022,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794afcfe57b0>,"Intercept   -18.16
year          0.06
dtype: float64",0.13226247436773747,0.5113636363636367,2023,100.07142857142897,100.0,0.0714285714289673
Canada,goal2,2022,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794afcfe6770>,"Intercept   -232.50
year           0.15
dtype: float64",1.16181362497152,0.43329628806401377,2023,67.00952380952509,67.0,0.00952380952509202
Canada,goal3,2022,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794afcfe6470>,"Intercept   -419.00
year           0.25
dtype: float64",0.1410799726589146,0.9490118577075118,2023,95.94285714285951,95.0,0.9428571428595092
Canada,goal4,2022,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794afcffa680>,"Intercept   384.86
year         -0.14
dtype: float64",1.5488721804511336,0.3481012658227821,2023,95.85714285714317,93.0,2.857142857143174
Canada,goal5,2022,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794afcff99f0>,"Intercept   -654.68
year           0.36
dtype: float64",0.13663704716336297,0.9753087944664032,2023,83.58571428571679,84.0,-0.4142857142832099
Canada,goal6,2022,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794afcffabf0>,"Intercept   39.01
year         0.02
dtype: float64",0.9877648667122343,0.01960651289009563,2023,83.67142857142795,84.0,-0.32857142857204735
Canada,goal7,2022,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794afcffb6d0>,"Intercept   -24.28
year          0.05
dtype: float64",0.1964000911369337,0.357675111773471,2023,80.80952380952375,81.0,-0.19047619047624664
Canada,goal8,2022,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794afce10a30>,"Intercept   -142.72
year           0.11
dtype: float64",1.6615402141717903,0.22912262156448304,2023,80.5952380952385,81.0,-0.4047619047615001
Canada,goal9,2022,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794afce11bd0>,"Intercept   -1137.55
year            0.61
dtype: float64",1.1080656185919346,0.9308109261630388,2023,89.38571428571436,88.0,1.3857142857143572
Canada,goal10,2022,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794afce12aa0>,"Intercept   -702.37
year           0.39
dtype: float64",3.41619958988379,0.6444800113814209,2023,88.44285714285752,89.0,-0.5571428571424804
Canada,goal12,2022,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794afce118a0>,"Intercept   -439.39
year           0.24
dtype: float64",1.599749373433577,0.5990577889447253,2023,51.909523809524615,53.0,-1.0904761904753855
Canada,goal13,2022,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794afce213f0>,"Intercept   -1121.30
year            0.58
dtype: float64",6.003303713829915,0.6927503614907471,2023,47.83333333333417,49.0,-1.166666666665833
Canada,goal14,2022,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794afce236a0>,"Intercept   -57.87
year          0.06
dtype: float64",1.8766233766233782,0.068690637720488,2023,60.357142857142165,62.0,-1.6428571428578351
Canada,goal15,2022,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794afce220e0>,"Intercept   -367.40
year           0.21
dtype: float64",0.7224424698108878,0.7128938790293383,2023,58.21904761904801,61.0,-2.7809523809519874
Canada,goal16,2022,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794afce22770>,"Intercept   635.97
year         -0.27
dtype: float64",1.5019366598313901,0.6674402179396645,2023,84.2380952380953,83.0,1.2380952380952976
Canada,goal17,2022,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794afce41660>,"Intercept   -375.97
year           0.22
dtype: float64",1.593529277739802,0.5534984678243111,2023,70.66666666666436,73.0,-2.333333333335645
Central African Republic,goal1,2022,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794afce43b20>,"Intercept   37.11
year        -0.02
dtype: float64",5.4922077922077905,0.0020988574267263305,2023,2.9571428571427845,5.0,-2.0428571428572155
Central African Republic,goal2,2022,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794afce42560>,"Intercept   -47.53
year          0.04
dtype: float64",1.262633857370699,0.04945111492281318,2023,33.91904761904776,33.0,0.9190476190477597
Central African Republic,goal3,2022,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794afce5a770>,"Intercept   -315.86
year           0.16
dtype: float64",1.343016632490322,0.4429691929691908,2023,12.547619047619094,14.0,-1.4523809523809064
Central African Republic,goal4,2022,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794afce58730>,"Intercept   -2016.07
year            1.01
dtype: float64",11.522715880610809,0.7803991385000137,2023,17.438095238096594,17.0,0.4380952380965937
Central African Republic,goal5,2022,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794afce58910>,"Intercept   -479.69
year           0.25
dtype: float64",0.6619503303713876,0.7936576704545439,2023,27.376190476190743,27.0,0.3761904761907431
Central African Republic,goal6,2022,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794afce5b7c0>,"Intercept   832.88
year         -0.39
dtype: float64",0.28225108225107287,0.9566853146853161,2023,39.44761904761822,41.0,-1.5523809523817818
Central African Republic,goal7,2022,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794afce71cc0>,"Intercept   -293.56
year           0.16
dtype: float64",2.5946684894053424,0.27501909854850726,2023,21.714285714286405,20.0,1.7142857142864045
Central African Republic,goal8,2022,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794afce70e50>,"Intercept   -53.30
year          0.06
dtype: float64",0.08714969241284991,0.6136363636363655,2023,64.92857142857184,65.0,-0.07142857142815728
Central African Republic,goal9,2022,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794afce70b20>,"Intercept   -102.17
year           0.05
dtype: float64",1.4132604237867394,0.07860962566844942,2023,8.171428571428848,12.0,-3.828571428571152
Central African Republic,goal10,2022,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794afce73c40>,"Intercept   -1426.99
year            0.72
dtype: float64",59.34329004329045,0.25909090909090393,2023,20.63333333333344,39.0,-18.36666666666656
Central African Republic,goal11,2022,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794afce892d0>,"Intercept   993.19
year         -0.47
dtype: float64",1.8190248348142695,0.8304226847918473,2023,44.74761904761817,47.0,-2.2523809523818272
Central African Republic,goal12,2022,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794afce8a4d0>,"Intercept   211.87
year         -0.06
dtype: float64",0.08714969241285037,0.6136363636363634,2023,93.64285714285792,94.0,-0.3571428571420796
Central African Republic,goal13,2022,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794afce8a1d0>,"Intercept   178.20
year         -0.04
dtype: float64",0.10890863522442548,0.3609625668449151,2023,99.38095238095285,99.0,0.38095238095284856
Central African Republic,goal16,2022,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794afce8b7c0>,"Intercept   887.53
year         -0.42
dtype: float64",2.525791752107542,0.7360421924853563,2023,44.17619047619041,45.0,-0.8238095238095866
Central African Republic,goal17,2022,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794afcea19f0>,"Intercept   10.16
year         0.01
dtype: float64",0.6397812713602189,0.010570824524312572,2023,36.42857142857165,37.0,-0.5714285714283491
Chad,goal1,2022,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794afcea3c10>,"Intercept   -793.67
year           0.41
dtype: float64",14.631875142401432,0.3139696613609668,2023,28.66190476190411,26.0,2.661904761904111
Chad,goal2,2022,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794afcea2650>,"Intercept   -526.70
year           0.28
dtype: float64",3.4611984506721534,0.4748980297269243,2023,35.53333333333353,37.0,-1.4666666666664696
Chad,goal3,2022,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794afceba860>,"Intercept   -827.79
year           0.42
dtype: float64",1.9982911825017113,0.7832196351772206,2023,26.071428571429124,29.0,-2.9285714285708764
Chad,goal4,2022,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794afceb8760>,"Intercept   -1234.60
year            0.62
dtype: float64",8.532809295967198,0.6437967243051987,2023,13.35714285714289,11.0,2.3571428571428896
Chad,goal5,2022,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794afceb87c0>,"Intercept   -603.74
year           0.31
dtype: float64",3.9803372066529956,0.4951829162572965,2023,24.176190476190754,27.0,-2.8238095238092455
Chad,goal6,2022,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794afcebb8b0>,"Intercept   -548.54
year           0.29
dtype: float64",0.08776486671223309,0.9754774637127585,2023,45.22857142857026,45.0,0.22857142857026247
Chad,goal7,2022,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794afced4f40>,"Intercept   -127.37
year           0.06
dtype: float64",0.7130781499202563,0.18709090909090764,2023,1.366666666666589,2.0,-0.633333333333411
Chad,goal8,2022,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794afced6140>,"Intercept   -223.23
year           0.14
dtype: float64",0.38088402825245266,0.6885804769001462,2023,68.39523809523604,69.0,-0.6047619047639614
Chad,goal9,2022,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794afced4c10>,"Intercept   -642.02
year           0.32
dtype: float64",0.7434039644565678,0.8497374965460129,2023,9.542857142857088,10.0,-0.45714285714291236
Chad,goal10,2022,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794afced7d30>,"Intercept   -383.76
year           0.22
dtype: float64",107.80068352699934,0.017172271107011805,2023,52.37142857142817,62.0,-9.628571428571831
Chad,goal11,2022,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794afcee93c0>,"Intercept   -88.00
year          0.06
dtype: float64",1.2825928457507438,0.10532422123330965,2023,35.48095238095145,36.0,-0.5190476190485498
Chad,goal12,2022,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794afceea5c0>,"Intercept   280.42
year         -0.09
dtype: float64",0.18701298701298763,0.6545454545454533,2023,91.25714285714102,92.0,-0.7428571428589805
Chad,goal13,2022,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794afceea2c0>,"Intercept   -39.96
year          0.07
dtype: float64",0.08368648894964643,0.6964462809917371,2023,99.2809523809514,99.0,0.28095238095140473
Chad,goal15,2022,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794afceebb50>,"Intercept   380.44
year         -0.15
dtype: float64",1.3258601048074665,0.40957792207792487,2023,75.67619047619041,76.0,-0.3238095238095866
Chad,goal16,2022,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794afcd04a00>,"Intercept   361.67
year         -0.16
dtype: float64",0.5610617452722682,0.6555944055944076,2023,33.26190476190527,31.0,2.261904761905271
Chad,goal17,2022,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794afcd04970>,"Intercept   -524.97
year           0.28
dtype: float64",4.726201868307131,0.4051247490679668,2023,45.147619047618946,48.0,-2.852380952381054
Chile,goal1,2022,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794afcd07850>,"Intercept   -2021.19
year            1.05
dtype: float64",32.96370471633678,0.5757525907419401,2023,104.2714285714294,96.0,8.271428571429396
Chile,goal2,2022,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794afcd22950>,"Intercept   301.27
year         -0.12
dtype: float64",0.8420369104579638,0.3913537549407109,2023,67.4428571428576,67.0,0.4428571428576049
Chile,goal3,2022,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794afcd208e0>,"Intercept   -778.99
year           0.43
dtype: float64",0.5011847801321331,0.9372732975932494,2023,90.63333333333253,90.0,0.63333333333253
Chile,goal4,2022,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794afcd20670>,"Intercept   -245.88
year           0.17
dtype: float64",0.5942128047391213,0.6603282104714765,2023,95.66666666666393,96.0,-0.3333333333360713
Chile,goal5,2022,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794afcd239a0>,"Intercept   -1645.70
year            0.85
dtype: float64",2.4085668717248474,0.9238857768241554,2023,72.53333333333353,78.0,-5.46666666666647
Chile,goal6,2022,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794afcd3d030>,"Intercept   -124.46
year           0.11
dtype: float64",0.237138300296195,0.6596468279921517,2023,90.98095238095402,90.0,0.9809523809540224
Chile,goal7,2022,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794afcd3e230>,"Intercept   299.16
year         -0.11
dtype: float64",0.596787423103211,0.44103713188220384,2023,81.09999999999957,82.0,-0.900000000000432
Chile,goal8,2022,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794afcd3df30>,"Intercept   -768.80
year           0.42
dtype: float64",2.40767828662568,0.7475923183490156,2023,79.80476190476202,80.0,-0.19523809523798263
Chile,goal9,2022,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794afcd3fb80>,"Intercept   -4279.33
year            2.15
dtype: float64",10.521941216678275,0.9469716490406135,2023,76.68571428571795,71.0,5.68571428571795
Chile,goal10,2022,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794afcd556f0>,"Intercept   -1155.55
year            0.59
dtype: float64",3.876441102756858,0.7819706794474223,2023,29.347619047620356,29.0,0.34761904762035556
Chile,goal11,2022,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794afcd566b0>,"Intercept   132.00
year         -0.02
dtype: float64",0.26030986557302377,0.05578512396694113,2023,92.59523809523901,91.0,1.5952380952390115
Chile,goal12,2022,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794afcd563b0>,"Intercept   462.44
year         -0.19
dtype: float64",0.9388926862611249,0.6145903479236741,2023,73.59999999999809,74.0,-0.40000000000190994
Chile,goal13,2022,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794afcd6a5c0>,"Intercept   457.14
year         -0.18
dtype: float64",1.5590795169742555,0.4692212224635427,2023,84.06666666666581,85.0,-0.9333333333341898
Chile,goal14,2022,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794afcd69b70>,"Intercept   -560.99
year           0.32
dtype: float64",0.38334472544999343,0.914550533265616,2023,82.69047619047626,78.0,4.690476190476261
Chile,goal15,2022,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794afcd6ab30>,"Intercept   -516.64
year           0.28
dtype: float64",2.8314650262018635,0.5319989455449281,2023,53.48095238095209,53.0,0.4809523809520897
Chile,goal16,2022,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794afcd6afb0>,"Intercept   785.51
year         -0.35
dtype: float64",4.5777398040556205,0.5193373205741598,2023,78.7761904761901,76.0,2.776190476190095
