country,goal,window,rmse,mape,r_squared,model
Algeria,goal2,10,2.434603174603329,0.01916827194805189,0.44999171711821134,Linear
Algeria,goal2,15,2.974522549760675,0.020290701816349958,0.6204844232590262,Linear
Algeria,goal2,20,3.59112188365652,0.029070723684210265,0.7157950148746578,Linear
Algeria,goal3,5,1.198421052631596,0.010830104404519347,0.79521442180111,Linear
Algeria,goal3,10,2.391746031746062,0.015500501549992338,0.6698729648526396,Linear
Algeria,goal3,15,4.82557823129248,0.02308470774572749,0.7466145917995438,Linear
Algeria,goal3,20,4.8638504155125855,0.026022701905666266,0.7857340333730867,Linear
Algeria,goal4,5,19.626315789473672,0.04373333598429742,0.505553781730577,Linear
Algeria,goal4,10,26.575873015872876,0.050773419216884955,0.28641752743494614,Linear
Algeria,goal4,15,48.113943058704976,0.08036844670689358,0.21670714892154297,Linear
Algeria,goal4,20,100.3736426592798,0.1422238538530048,0.10463879976100565,Linear
Algeria,goal5,5,20.851052631578288,0.07002134920208325,0.6929844469089704,Linear
Algeria,goal5,10,47.20793650793576,0.12156592285344574,0.6546198662681142,Linear
Algeria,goal5,15,73.38248425296064,0.17562212722201365,0.6528363516277057,Linear
Algeria,goal5,20,129.97563019390697,0.2704279794668817,0.6912668351282606,Linear
Algeria,goal6,5,1.2689473684210644,0.017655131746641177,0.5024411272459451,Linear
Algeria,goal6,10,1.468253968253972,0.019706812622939187,0.5797238931455596,Linear
Algeria,goal6,15,3.5793600403123995,0.02906460844889289,0.4251847108986561,Linear
Algeria,goal6,20,3.9590235457063936,0.028106393479160777,0.10122463670006784,Linear
Algeria,goal7,5,0.8305263157894254,0.011006665370488425,0.3833342177744141,Linear
Algeria,goal7,10,0.4688888888888968,0.007855547230547285,0.6623404553638015,Linear
Algeria,goal7,15,0.5089040060468749,0.009641962975296505,0.8023310135232793,Linear
Algeria,goal7,20,0.8152354570637232,0.013397129186602994,0.8714804591520137,Linear
Algeria,goal8,5,2.239473684210445,0.018047937414548458,0.6999559166874513,Linear
Algeria,goal8,10,3.778412698412605,0.024953554057801856,0.6004430538346491,Linear
Algeria,goal8,15,6.68425296044327,0.03477492063808987,0.5305378675396293,Linear
Algeria,goal8,20,21.862084487534183,0.06744983217881817,0.4999693184228192,Linear
Algeria,goal9,5,7.899473684210044,0.04827243823046693,0.8879933090637951,Linear
Algeria,goal9,10,24.608571428570176,0.10377549083753837,0.8045424622471252,Linear
Algeria,goal9,15,55.47441672965443,0.14864777236578075,0.7846785934071119,Linear
Algeria,goal9,20,35.08871883656454,0.10435328400497554,0.8166817902233208,Linear
Angola,goal1,5,16.238421052632397,0.07424396543827341,0.6310146317547816,Linear
Angola,goal1,10,29.93650793650831,0.12277344788936437,0.6203780435094686,Linear
Angola,goal1,15,67.93966238347201,0.19520624921921867,0.46904978380121676,Linear
Angola,goal1,20,127.80389889196634,0.3120086690332865,0.23880323625694888,Linear
Angola,goal10,5,89.56315789473813,0.2593117408906841,0.8421052631578955,Linear
Angola,goal10,10,88.31111111110933,0.34020146520145794,0.6147186147186122,Linear
Angola,goal10,15,268.06534643486833,0.7304436304436324,0.4554248335406268,Linear
Angola,goal10,20,316.0054709141267,1.0815789473684203,0.11660409647172237,Linear
Angola,goal11,5,1.3042105263157753,0.021218140282131856,0.39234636364667635,Linear
Angola,goal11,10,1.1384126984127219,0.019244504432284173,0.5982982979495487,Linear
Angola,goal11,15,0.7844998740237199,0.016795164285013462,0.7657432414163109,Linear
Angola,goal11,20,0.5162188365650698,0.01096196490168214,0.8289279570859116,Linear
Angola,goal12,5,0.9268421052631455,0.008190441897594311,0.5696898496240622,Linear
Angola,goal12,10,0.6073015873015886,0.005951422028358305,0.36805319132492603,Linear
Angola,goal12,15,1.100468631897193,0.00896254464677925,0.3549777082355177,Linear
Angola,goal12,20,2.4706855955679,0.014525107561737596,0.11601318570013935,Linear
Angola,goal13,5,0.5136842105262913,0.005862121102048794,0.6213815789473698,Linear
Angola,goal13,10,0.920000000000015,0.008494935060382382,0.6600307414093658,Linear
Angola,goal13,15,3.2166389518770995,0.018086068668564822,0.42960414794467916,Linear
Angola,goal13,20,6.235367036011085,0.026170065421111575,0.067884904924643,Linear
Angola,goal14,5,2.985789473684233,0.017619625335083173,0.4289601224518435,Linear
Angola,goal14,10,1.666666666666671,0.016006855065389593,0.05682439819060529,Linear
Angola,goal14,15,1.9543764172335503,0.017649798689394272,0.09353198745301367,Linear
Angola,goal14,20,1.0961426592797758,0.015298507462686546,0.07131588169509528,Linear
Angola,goal15,5,0.6010526315789526,0.004766835678068989,0.9313501144164744,Linear
Angola,goal15,10,0.9914285714285546,0.007126704141629417,0.8682639199880599,Linear
Angola,goal15,15,2.288203577727379,0.01607259517707275,0.7352899493130591,Linear
Angola,goal15,20,4.373698060941806,0.031112083125044543,0.3203567892234188,Linear
Angola,goal16,5,1.3468421052631807,0.019107439614350838,0.727333959899757,Linear
Angola,goal16,10,1.7574603174603034,0.025047441551776635,0.5190678097406071,Linear
Angola,goal16,15,0.6604887881078549,0.016175624847531735,0.6524303528583785,Linear
Angola,goal16,20,1.1259210526315133,0.022407017259540783,0.7582247225604402,Linear
Angola,goal17,5,43.28789473684085,0.0863490440813639,0.45115388811003376,Linear
Angola,goal17,10,35.33999999999887,0.09549579864128943,0.2661935937427201,Linear
Angola,goal17,15,45.07507180650026,0.10837198134023528,0.20906475991041054,Linear
Angola,goal17,20,3.006059556786653,0.026513933191564875,0.1740857054616744,Linear
Angola,goal2,5,4.1068421052634685,0.027391254295041495,0.5406894234159116,Linear
Angola,goal2,10,8.244761904761765,0.0426085438304663,0.5282026265884292,Linear
Angola,goal2,15,10.536014109347455,0.0560914458887902,0.6394524774738294,Linear
Angola,goal2,20,19.34089335179963,0.08227132296148996,0.7115149767008667,Linear
Angola,goal3,5,1.881052631578965,0.03419672662736316,0.6229750618069972,Linear
Angola,goal3,10,3.3301587301589017,0.04353612128654748,0.8157473505087197,Linear
Angola,goal3,15,1.5575308641976715,0.02964940007546736,0.8809379943666502,Linear
Angola,goal3,20,0.7315096952909151,0.016769778286397426,0.9240848871942526,Linear
Angola,goal4,5,1.981052631578909,0.020150626528447842,0.7192982456140392,Linear
Angola,goal4,10,2.0892063492063992,0.022770342293358913,0.42237553136145845,Linear
Angola,goal4,15,4.351514235323781,0.035048489144910384,0.424070392436331,Linear
Angola,goal4,20,4.202132963989053,0.0378765236071553,0.5602019295606014,Linear
Angola,goal5,5,14.695263157895896,0.05028338517244041,0.5131772200604365,Linear
Angola,goal5,10,17.08476190476195,0.06896478318211542,0.5728251908034631,Linear
Angola,goal5,15,29.409695137313108,0.10802224899278765,0.5307421726395041,Linear
Angola,goal5,20,35.60605263157891,0.1165588731719376,0.609829818875516,Linear
Angola,goal6,5,0.43210526315787945,0.010256974137766732,0.7809025769552139,Linear
Angola,goal6,10,0.4088888888888868,0.009707846560806673,0.926930262504745,Linear
Angola,goal6,15,0.5371730914588015,0.010722327005468527,0.9628872909034736,Linear
Angola,goal6,20,0.4279362880885883,0.010382775119615996,0.9764619022889365,Linear
Angola,goal7,5,3.4305263157893755,0.049129089010007315,0.8975403756453699,Linear
Angola,goal7,10,2.855238095238055,0.034182968144497554,0.9562765661702459,Linear
Angola,goal7,15,3.3291509196278346,0.03808329824953369,0.977545292934257,Linear
Angola,goal7,20,4.416655124653037,0.03636034901082218,0.9817237790865269,Linear
Angola,goal8,5,0.8268421052631789,0.012130488869440754,0.5652749662618028,Linear
Angola,goal8,10,1.3428571428571316,0.016093637666289986,0.3530584562838514,Linear
Angola,goal8,15,1.828944318468157,0.01929542084440597,0.5191514690111461,Linear
Angola,goal8,20,2.9268767313019355,0.025718498736921995,0.6058899428973867,Linear
Angola,goal9,5,6.807368421052515,0.10641658325379853,0.5739254043327083,Linear
Angola,goal9,10,7.80603174603164,0.15751998167688022,0.3980443112110921,Linear
Angola,goal9,15,1.4056538170824062,0.05234287347167566,0.3566770934850265,Linear
Angola,goal9,20,2.4220360110804204,0.07377214967242793,0.4635163036674134,Linear
Argentina,goal1,5,5.383684210525511,0.015157370754936719,0.7189329344239315,Linear
Argentina,goal1,10,6.662222222223504,0.02124345442644552,0.5894113276485387,Linear
Argentina,goal1,15,15.529554043840278,0.03367493045328163,0.57883134941738,Linear
Argentina,goal1,20,26.416765927977565,0.05140834124615648,0.5696142598384888,Linear
Argentina,goal10,5,23.11999999999919,0.09662789368789329,0.5970428453711294,Linear
Argentina,goal10,10,41.358412698413055,0.13561540902699085,0.6432863842731774,Linear
Argentina,goal10,15,66.63112118920986,0.16842966812945273,0.6953064537150049,Linear
Argentina,goal10,20,66.31175900276885,0.168083369481394,0.7514914771672804,Linear
Argentina,goal11,5,0.3089473684210775,0.005076679847270932,0.5969924812029905,Linear
Argentina,goal11,10,0.493968253968252,0.006580011103451534,0.5707684422672358,Linear
Argentina,goal11,15,0.704227765180139,0.007370791921353688,0.744640706229256,Linear
Argentina,goal11,20,1.5585387811634377,0.013220055373366957,0.7962133108722829,Linear
Argentina,goal12,5,0.42736842105262846,0.006331129041544289,0.4368421052631599,Linear
Argentina,goal12,10,0.2180952380952433,0.004012206148282061,0.40167141499195347,Linear
Argentina,goal12,15,0.19707734945829616,0.004061348871475245,0.5690891231952262,Linear
Argentina,goal12,20,0.3138296398892054,0.004603597601599038,0.708820090202189,Linear
Argentina,goal13,5,1.035789473684251,0.008894412830403974,0.443423675138065,Linear
Argentina,goal13,10,1.2301587301587487,0.010417096673639308,0.5047108691229518,Linear
Argentina,goal13,15,2.406671705719326,0.015625670142229472,0.4371329064259111,Linear
Argentina,goal13,20,4.173954293628789,0.016758035696822812,0.14822747592473784,Linear
Argentina,goal14,5,9.903684210526478,0.03892662909239738,0.5704939496772049,Linear
Argentina,goal14,10,10.714285714286016,0.0348353451949041,0.16622304163248194,Linear
Argentina,goal14,15,3.3751171579742736,0.01907685598933204,0.11595208256389326,Linear
Argentina,goal14,20,0.49515235457063345,0.009792924935288848,0.059031669348828975,Linear
Argentina,goal15,5,0.3210526315789498,0.0070341966671861175,0.7874999999999841,Linear
Argentina,goal15,10,0.27777777777778334,0.007655477491543068,0.652729090491159,Linear
Argentina,goal15,15,0.24888888888889044,0.006596409055425478,0.7777023170223774,Linear
Argentina,goal15,20,0.22720221606649865,0.007679033649698327,0.8686361685194135,Linear
Argentina,goal16,5,3.919473684210474,0.026630851155402535,0.5009610842544012,Linear
Argentina,goal16,10,9.621587301587471,0.04126879914648988,0.4825591438308069,Linear
Argentina,goal16,15,13.247729906777401,0.05476446254140123,0.5755021439861461,Linear
Argentina,goal16,20,5.313427977839329,0.028458515877122812,0.6931410926950341,Linear
Argentina,goal17,5,2.773684210526154,0.02078611089227305,0.6389626487597952,Linear
Argentina,goal17,10,3.689206349206341,0.022163219321098077,0.5847835258326012,Linear
Argentina,goal17,15,9.725028974552593,0.034259594346936664,0.6148698486607757,Linear
Argentina,goal17,20,8.362430747921858,0.03981678815583432,0.6752315439811244,Linear
Argentina,goal2,5,1.559473684210572,0.014663922362795359,0.1531324715240802,Linear
Argentina,goal2,10,1.2692063492063306,0.01359452970419861,0.16081061866519195,Linear
Argentina,goal2,15,1.423230032753857,0.015826898190018743,0.07924370899346876,Linear
Argentina,goal2,20,0.6109903047091522,0.010578090409198146,0.1590046745962921,Linear
Argentina,goal3,5,1.0142105263158185,0.009757258764729515,0.4277725563909813,Linear
Argentina,goal3,10,0.8990476190476323,0.008667426621356122,0.5353536546658717,Linear
Argentina,goal3,15,0.8779239103048594,0.009027517460863894,0.730201484556343,Linear
Argentina,goal3,20,1.7324722991689723,0.015121716327856673,0.7816340691074061,Linear
Argentina,goal4,5,1.138421052631599,0.007529944363170982,0.8068110037537228,Linear
Argentina,goal4,10,3.8015873015873125,0.01587715516556774,0.7218119786532233,Linear
Argentina,goal4,15,2.898946837994463,0.015534294403438835,0.6060134493231988,Linear
Argentina,goal4,20,1.0640373961218093,0.00904774823657056,0.5798396996996779,Linear
Argentina,goal5,5,1.1921052631579618,0.011049469731369298,0.7183974492326779,Linear
Argentina,goal5,10,3.0752380952381366,0.02141691816884567,0.4747440623632704,Linear
Argentina,goal5,15,3.2510859158477836,0.021271643101348447,0.40732884043254997,Linear
Argentina,goal5,20,1.9376731301938632,0.015545048157195743,0.6855921526551133,Linear
Argentina,goal6,5,0.3000000000000157,0.005034531488825159,0.6184210526315802,Linear
Argentina,goal6,10,0.17301587301587334,0.004364682936111496,0.508397287961748,Linear
Argentina,goal6,15,0.14883345930964212,0.0030588459159886804,0.6757847198423588,Linear
Argentina,goal6,20,0.09284626038782329,0.003863022941970575,0.7918245721588804,Linear
Argentina,goal7,5,0.390000000000003,0.007010998224140701,0.49750939849623804,Linear
Argentina,goal7,10,0.7069841269841286,0.009616642013420084,0.5795917514959446,Linear
Argentina,goal7,15,0.9812648022171522,0.010936757588203365,0.7147251802139214,Linear
Argentina,goal7,20,1.126530470914111,0.01111912200592776,0.755552096890622,Linear
Argentina,goal8,5,3.9768421052632883,0.01938192712762764,0.7055903184076648,Linear
Argentina,goal8,10,4.121587301587291,0.02600786869909651,0.6535321176226533,Linear
Argentina,goal8,15,3.495641219450702,0.022998439996700343,0.7848451606492991,Linear
Argentina,goal8,20,4.817132963989147,0.028351710424079437,0.8597725154295021,Linear
Argentina,goal9,5,2.042631578947554,0.026594437390832816,0.8163132680977686,Linear
Argentina,goal9,10,10.421904761905592,0.06101818570363494,0.90975257492167,Linear
Argentina,goal9,15,17.822826908541018,0.07217360213249563,0.9208592608388406,Linear
Argentina,goal9,20,10.832382271468827,0.05560963825611502,0.9382042225984952,Linear
Armenia,goal1,5,9.264210526315429,0.022373293637395167,0.5858365389630293,Linear
Armenia,goal1,10,22.95714285714198,0.034952883723966856,0.47930154421599924,Linear
Armenia,goal1,15,24.839687578736076,0.045446083295276093,0.48118682308911975,Linear
Armenia,goal1,20,19.39771468143886,0.04079766726570926,0.5803603429184139,Linear
Armenia,goal10,5,94.17684210526146,0.07584958165344972,0.48127611999264347,Linear
Armenia,goal10,10,115.28412698412508,0.10043675017044064,0.44093456660087643,Linear
