country,goal,best_rmse_model,best_rmse,best_rmse_window,best_mape_model,best_mape,best_mape_window
Lao PDR,goal15,Ridge,1.0211570247934305,5,Ridge,0.014369171667375075,5
Lao PDR,goal16,Bayesian,0.05315999921981564,20,Ridge,0.0037817251181001513,5
Lao PDR,goal17,Ridge,1.2560939538930143,5,Ridge,0.013871430200991245,5
Lao PDR,goal2,Bayesian,3.9289695402267624,10,Bayesian,0.027935603823852708,10
Lao PDR,goal3,Ridge_Auto,1.2137637912852437,5,Ridge_Auto,0.019417766536070857,5
Lao PDR,goal4,Ridge,14.313562418443894,5,Ridge,0.04604067336045352,5
Lao PDR,goal5,Bayesian,1.1466286024991121,5,Bayesian,0.011521127061057252,5
Lao PDR,goal6,Bayesian,0.35852909764417723,5,Ridge,0.0071339811964832925,5
Lao PDR,goal7,Bayesian,1.6665681726646129,15,Bayesian,0.019567391940768543,15
Lao PDR,goal8,Ridge,0.3148673336233035,5,Ridge,0.00411499688716689,5
Lao PDR,goal9,Ridge,3.4143366681166385,5,Ridge,0.04633514101847704,5
Latvia,goal1,Bayesian,0.006765359588737315,15,Bayesian,0.0007202438357060086,15
Latvia,goal10,Bayesian,6.527604274271669,20,Bayesian,0.030891956333050075,20
Latvia,goal11,Bayesian,0.2766344313073309,20,Bayesian,0.0038487186152425783,20
Latvia,goal12,Linear,1.002922650541694,15,Linear,0.012479543355715704,15
Latvia,goal13,Bayesian,2.5674988216302723,10,Bayesian,0.01493349327290962,10
Latvia,goal14,Linear,7.682340720221618,20,Linear,0.030357142857142992,20
Latvia,goal15,Bayesian,3.351906525364904,5,Bayesian,0.012036434664860944,5
Latvia,goal16,Bayesian,0.21233263069727082,20,Ridge,0.00480143295395677,20
Latvia,goal17,Linear,2.6610526315788583,5,Bayesian,0.024204552217948087,5
Latvia,goal2,Bayesian,3.6829628060491846,20,Ridge,0.025793598808641127,5
Latvia,goal3,Ridge,1.0261157024792853,5,Ridge,0.010286233460045478,5
Latvia,goal4,Bayesian,0.22167098679210057,20,Bayesian,0.0031073918838585286,20
Latvia,goal5,Linear,3.7137603878115213,20,Linear,0.02237253166962301,20
Latvia,goal6,Bayesian,0.35722116658109365,10,Ridge,0.004435582584688463,20
Latvia,goal7,Bayesian,0.5665301223198231,20,Bayesian,0.007686441731882871,20
Latvia,goal8,Ridge,2.751143975641488,5,Ridge,0.015349760335128018,5
Latvia,goal9,Bayesian,4.9315203096623925,5,Bayesian,0.03188443723113486,5
Lebanon,goal1,Linear,0.0,5,Linear,0.0,5
Lebanon,goal10,Linear,0.0,5,Linear,0.0,5
Lebanon,goal11,Ridge,9.190917790343878,5,Ridge,0.04622899117859311,5
Lebanon,goal12,Ridge,2.056842105263174,5,Ridge,0.014749376424613296,5
Lebanon,goal13,Linear,0.3050831024930861,20,Linear,0.0057038303590301815,20
Lebanon,goal14,Ridge,2.714762940408985,5,Ridge,0.019816075676191,5
Lebanon,goal15,Ridge,1.650143540669859,5,Ridge,0.010760675273088448,5
Lebanon,goal16,Bayesian,8.444456076179144,5,Bayesian,0.03807052313449314,5
Lebanon,goal17,Bayesian,3.599260222241418,20,Ridge,0.053207831543555704,5
Lebanon,goal2,Ridge,4.255293605915639,5,Ridge,0.030541394825925893,5
Lebanon,goal3,Ridge,2.201652892561969,5,Ridge,0.014990262364844686,5
Lebanon,goal4,Ridge,6.940182688125499,5,Ridge,0.022265174187207117,5
Lebanon,goal5,Linear,0.23299861495847862,20,Ridge,0.010158139201584959,20
Lebanon,goal6,Bayesian,2.9392484796162153,20,Linear,0.024172197033620488,15
Lebanon,goal7,Ridge,3.3177729447586333,5,Ridge,0.019873048364850942,5
Lebanon,goal8,Linear,2.9813151927437405,15,Linear,0.026420514164606144,15
Lebanon,goal9,Linear,2.152743764172307,15,Linear,0.019643726459500688,15
Lesotho,goal1,Ridge,4.773310134841163,5,Bayesian,0.06747344450382542,10
Lesotho,goal10,Ridge,8.957894736842317,5,Ridge,0.04795321637426972,5
Lesotho,goal11,Ridge,1.9585906916051068,5,Ridge,0.015991243836725032,10
Lesotho,goal12,Linear,0.0,5,Linear,0.0,5
Lesotho,goal13,Bayesian,0.27455394704744174,10,Bayesian,0.00410034047607825,20
Lesotho,goal15,Ridge,0.7937190082645204,5,Ridge,0.006165632723927411,5
Lesotho,goal16,Linear,1.4594736842105154,5,Ridge,0.014131314517163438,5
Lesotho,goal17,Bayesian,3.661110779382286,5,Ridge,0.01695445101372726,15
Lesotho,goal2,Bayesian,5.627766696177927,5,Bayesian,0.039684062826451594,5
Lesotho,goal3,Linear,4.489206349206322,10,Linear,0.0658978973439676,15
Lesotho,goal4,Ridge,3.7566246193999158,5,Ridge,0.03063038912738002,5
Lesotho,goal5,Bayesian,3.395425674270089,10,Bayesian,0.022508243197449596,10
Lesotho,goal6,Bayesian,0.19572720318339423,5,Bayesian,0.009035528056733775,5
Lesotho,goal7,Bayesian,9.503500350954578,15,Bayesian,0.10596483397950168,15
Lesotho,goal8,Linear,1.90184210526307,20,Bayesian,0.021218071928994244,5
Lesotho,goal9,Linear,2.6600900277010893,20,Ridge,0.04670544979594706,5
Liberia,goal1,Bayesian,9.559838012826766,5,Bayesian,0.14465016340617512,5
Liberia,goal10,Bayesian,2.8146687327098325,20,Bayesian,0.023033375027667644,20
Liberia,goal11,Ridge,0.06538553333738922,20,Ridge,0.005584177927927935,20
Liberia,goal12,Bayesian,0.2954167973703762,20,Ridge,0.004626213331804732,10
Liberia,goal13,Bayesian,0.007697848742522751,15,Bayesian,0.0007551573021174402,15
Liberia,goal14,Ridge,21.057764245326318,5,Bayesian,0.02900098972085574,5
Liberia,goal15,Ridge,3.3833492822965003,5,Ridge,0.020833902939165358,5
Liberia,goal16,Ridge,1.3024793388429714,5,Ridge,0.020246459385469456,5
Liberia,goal17,Linear,0.8231578947367307,5,Linear,0.016625622588076924,5
Liberia,goal2,Ridge,0.6152393531984321,15,Ridge,0.016729223002499526,15
Liberia,goal3,Ridge,3.7946063505871623,5,Linear,0.04585447654188505,5
Liberia,goal4,Bayesian,8.959861461128826,20,Bayesian,0.06798513221843,20
Liberia,goal5,Linear,2.9831746031747888,10,Ridge,0.04459809897085391,10
Liberia,goal6,Linear,0.07516620498611214,20,Ridge,0.0039037522370849943,20
Liberia,goal7,Linear,12.920952380952148,10,Ridge,0.15244056912577308,10
Liberia,goal8,Linear,1.5223130193905576,20,Linear,0.01491854229994189,20
Liberia,goal9,Ridge_Auto,2.2285521576589273,5,Linear,0.0740900826973986,5
Lithuania,goal1,Bayesian,0.0011591028950620427,20,Bayesian,0.0002820300134020947,20
Lithuania,goal10,Bayesian,0.4620733864876412,20,Bayesian,0.008692365787684234,20
Lithuania,goal11,Linear,0.06031855955678699,20,Ridge,0.00215979137031782,20
Lithuania,goal12,Bayesian,1.2722341001119615,15,Bayesian,0.016843398818672584,15
Lithuania,goal13,Bayesian,1.610045643194778,20,Linear,0.012113634769802577,20
Lithuania,goal14,Bayesian,3.2436384203647837,20,Bayesian,0.018335020154050356,20
Lithuania,goal15,Ridge,11.118695084817903,5,Ridge,0.021325895701070956,5
Lithuania,goal16,Bayesian,0.7766829754283291,5,Bayesian,0.008024955814090256,5
Lithuania,goal17,Bayesian,1.8560510963558998,5,Ridge,0.023035928700689753,5
Lithuania,goal2,Bayesian,0.848386286214835,20,Bayesian,0.014472163285119792,20
Lithuania,goal3,Ridge,1.3066376685515662,5,Ridge,0.010487410278567626,5
Lithuania,goal4,Ridge,0.5110040415326066,15,Linear,0.0057831178647504864,10
Lithuania,goal5,Bayesian,1.4149461880713106,20,Bayesian,0.01179624213093496,20
Lithuania,goal6,Ridge,1.8722098318333447,10,Ridge,0.013248071886007453,5
Lithuania,goal7,Ridge,9.98031891734057,10,Ridge,0.03509460400165145,10
Lithuania,goal8,Ridge,5.37371030882986,5,Bayesian,0.026520702432201324,5
Lithuania,goal9,Bayesian,7.8381975212294694,5,Bayesian,0.03228153188987621,5
Luxembourg,goal1,Bayesian,0.15539454575120631,5,Bayesian,0.0026961851639031235,5
Luxembourg,goal10,Bayesian,12.55900443856669,5,Bayesian,0.03208309112714178,5
Luxembourg,goal11,Bayesian,0.3124407261287016,5,Bayesian,0.004685252621618154,5
Luxembourg,goal12,Ridge,1.3546933449326186,5,Ridge,0.04904160353203289,5
Luxembourg,goal13,Ridge,2.609812962157499,5,Ridge,0.025913800127194492,5
Luxembourg,goal15,Linear,2.2400806248424825,15,Bayesian,0.01898603610930084,5
Luxembourg,goal16,Ridge,0.4744497607655314,5,Bayesian,0.005756957044733012,10
Luxembourg,goal17,Ridge,2.0926489778165047,5,Ridge,0.018269792436632876,5
Luxembourg,goal2,Linear,0.22732686980609682,20,Bayesian,0.007281181836274538,20
Luxembourg,goal3,Ridge,0.28142670726402563,5,Ridge,0.004648737806079098,5
Luxembourg,goal4,Ridge,0.3530053998255247,20,Ridge,0.005433558558558664,20
Luxembourg,goal5,Linear,1.7476662049860272,20,Linear,0.015254201154380143,20
Luxembourg,goal6,Bayesian,6.861606947774147,15,Bayesian,0.0254780558308793,15
Luxembourg,goal7,Ridge,5.432222705524058,5,Ridge,0.03544212714558156,5
Luxembourg,goal8,Ridge,1.2391999918042325,10,Bayesian,0.012177783949847237,10
Luxembourg,goal9,Ridge,1.107298825576619,5,Ridge,0.009623522854689032,5
Madagascar,goal1,Bayesian,0.9369794074104122,10,Ridge,0.17562087035770793,5
Madagascar,goal10,Bayesian,7.5788855936369774,20,Bayesian,0.05714553403961542,20
Madagascar,goal11,Ridge,0.22107003044799511,5,Linear,0.007199211546446164,5
Madagascar,goal12,Linear,0.0,5,Linear,0.0,5
Madagascar,goal13,Bayesian,0.012927715060582661,15,Bayesian,0.00047858599344826984,5
Madagascar,goal14,Bayesian,2.2605245060291788,5,Bayesian,0.01688698929663131,5
Madagascar,goal15,Ridge,3.4931361461503996,5,Ridge,0.022053692044763602,5
Madagascar,goal16,Linear,3.1580549256739974,15,Bayesian,0.030550419293412196,5
Madagascar,goal17,Ridge,0.9669769464985095,5,Ridge,0.01702432763564695,5
Madagascar,goal2,Bayesian,3.807136962344552,5,Bayesian,0.02454223892393693,5
Madagascar,goal3,Ridge,1.096981296215769,5,Bayesian,0.021290087542723313,5
Madagascar,goal4,Bayesian,4.753863595395975,20,Bayesian,0.03213844782331296,20
Madagascar,goal5,Ridge,4.793423227489818,5,Bayesian,0.02872952492824982,5
Madagascar,goal6,Linear,0.17936507936506874,10,Linear,0.00756948851147028,10
Madagascar,goal7,Bayesian,8.258644540715729,20,Ridge,0.05728095219289398,5
Madagascar,goal8,Linear,0.5955757117661848,15,Linear,0.00932652472014476,15
Madagascar,goal9,Linear,1.3551423532375717,15,Bayesian,0.09123115121933462,5
Malawi,goal1,Ridge,0.22331448455849545,5,Linear,189625247468220.8,5
Malawi,goal10,Bayesian,109.46400429570471,5,Ridge,0.19448641634904626,5
Malawi,goal11,Ridge,0.5864288821226754,5,Ridge,0.011376223372737873,5
Malawi,goal12,Bayesian,0.11374957212725782,10,Bayesian,0.0022263814087669976,10
Malawi,goal13,Linear,0.0,5,Linear,0.0,5
Malawi,goal15,Linear,0.05473684210526292,5,Linear,0.0010186757215619598,5
Malawi,goal16,Bayesian,0.2497125516564207,20,Linear,0.0074511536641710735,20
Malawi,goal17,Linear,0.9732340720221356,20,Linear,0.013160511102417408,20
Malawi,goal2,Bayesian,2.72137615302249,10,Bayesian,0.020635512992693013,10
Malawi,goal3,Ridge,1.679947803392758,5,Ridge,0.02228608290141218,15
Malawi,goal4,Bayesian,37.04863926280143,5,Bayesian,0.07100242832082847,5
Malawi,goal5,Bayesian,7.769113831806161,20,Bayesian,0.040028843427936826,5
Malawi,goal6,Ridge,0.2939839561364386,15,Ridge,0.008111472088196283,15
Malawi,goal7,Bayesian,1.4253053511259177,5,Bayesian,0.024115311880214017,5
Malawi,goal8,Ridge,1.6046107003045735,5,Bayesian,0.009903441443966146,5
Malawi,goal9,Bayesian,0.525494027645825,20,Ridge,0.026888820638822954,20
Malaysia,goal1,Ridge,0.8025576337538057,5,Ridge,0.006663874116518657,5
Malaysia,goal10,Bayesian,16.715447704342427,20,Bayesian,0.0810792094545391,20
Malaysia,goal11,Bayesian,1.7249259161009995,20,Linear,0.014793497535026031,20
Malaysia,goal12,Bayesian,2.1842673656803804,5,Bayesian,0.011089557764015103,5
Malaysia,goal13,Bayesian,1.0240218522010716,10,Bayesian,0.010677005685461252,10
Malaysia,goal14,Bayesian,0.17339489765304614,20,Bayesian,0.0063721164865225,20
Malaysia,goal15,Linear,4.589473684210528,5,Ridge,0.027888583349402165,5
Malaysia,goal16,Ridge,2.135825990686642,20,Bayesian,0.017346949236352098,20
Malaysia,goal17,Linear,1.9044696397077263,15,Bayesian,0.01828925813445767,15
Malaysia,goal2,Bayesian,0.6861594960914219,20,Ridge,0.016145500091928448,20
Malaysia,goal3,Ridge,0.08851338669750497,20,Ridge,0.003299997151623137,20
Malaysia,goal4,Bayesian,2.0823405036260576,20,Bayesian,0.015513165018658943,20
Malaysia,goal5,Linear,0.8717460317460279,10,Linear,0.013888092219170256,10
Malaysia,goal6,Bayesian,0.4011056289740286,10,Bayesian,0.007394441766880175,10
Malaysia,goal7,Ridge,0.3646454980426147,5,Ridge,0.006539601579712566,5
Malaysia,goal8,Linear,1.236502770083107,20,Linear,0.010458412340490981,20
Malaysia,goal9,Bayesian,3.7026051432124634,20,Bayesian,0.019773970738094233,20
Maldives,goal1,Ridge,15.5577555458905,5,Ridge,0.027828910753218524,5
Maldives,goal10,Linear,31.827382271467428,20,Ridge,0.049142691078176176,20
Maldives,goal11,Ridge,0.32464549804262716,5,Ridge,0.005369784144004426,5
Maldives,goal12,Ridge,0.13007394519356655,5,Ridge,0.0024616578300789686,5
Maldives,goal13,Bayesian,0.5136347307163659,10,Ridge,0.006040017679008193,5
Maldives,goal14,Ridge,2.1085863418876314,5,Linear,0.01953381407709597,5
Maldives,goal15,Ridge_Auto,0.191435966105474,5,Linear,0.011121722488454371,10
Maldives,goal16,Bayesian,12.57010852783679,10,Bayesian,0.03156955165981934,5
Maldives,goal17,Bayesian,14.10080247129458,10,Bayesian,0.04272251233647503,15
Maldives,goal2,Linear,2.37508310249317,20,Linear,0.0309554373739234,20
Maldives,goal3,Ridge,0.6992257503262975,5,Ridge,0.006931664224164996,5
Maldives,goal4,Bayesian,0.14397586565700266,20,Bayesian,0.0037399753914148974,20
Maldives,goal5,Ridge,3.1745650871055373,10,Bayesian,0.03728461465779292,10
Maldives,goal6,Ridge,0.22349016253206397,10,Ridge,0.0056730866456564015,10
Maldives,goal7,Ridge,1.6338060026097423,5,Ridge,0.01703496905819206,5
Maldives,goal8,Bayesian,1.257761671431969,5,Bayesian,0.010892468991775034,5
Maldives,goal9,Ridge,2.0682762914942914,20,Bayesian,0.022053233844322916,20
Mali,goal1,Ridge,3.1827853106484594,20,Ridge,0.03902411571489859,20
Mali,goal10,Bayesian,41.09596293525011,5,Bayesian,0.05511372155973427,5
Mali,goal11,Bayesian,1.8420501762370374,10,Ridge,0.017426457719169154,10
Mali,goal12,Bayesian,0.15680192477328858,5,Bayesian,0.0019305212849778967,5
Mali,goal13,Linear,0.0,5,Linear,0.0,5
Mali,goal15,Ridge,17.202053066547727,5,Ridge,0.024271794182116235,5
Mali,goal16,Linear,0.9378947368420346,5,Linear,0.010299443261453342,5
Mali,goal17,Bayesian,1.9050698631975966,10,Bayesian,0.01919698497379473,10
Mali,goal2,Ridge,5.6549978251414466,5,Ridge,0.028214839370297774,5
Mali,goal3,Linear,1.1159972299169023,20,Linear,0.02184126072562611,20
Mali,goal4,Bayesian,14.26580242853791,15,Bayesian,0.2732448987517015,5
Mali,goal5,Ridge,27.04836885602384,5,Linear,0.13999257549249394,10
Mali,goal6,Ridge_Auto,0.18962520207592343,5,Linear,0.005313881829738587,5
Mali,goal7,Bayesian,1.4198717816344175,10,Bayesian,0.03139024171308254,10
Mali,goal8,Bayesian,1.624068559259587,5,Bayesian,0.010165837601144492,5
Mali,goal9,Ridge,1.696650717703255,5,Linear,0.04702208919299832,5
Malta,goal1,Linear,0.0,5,Linear,0.0,5
Malta,goal10,Ridge,6.91284906481117,5,Ridge,0.0224848916449796,5
Malta,goal11,Linear,0.24252770083102732,20,Bayesian,0.004717384617347465,10
Malta,goal12,Ridge,6.672866463679811,5,Ridge,0.031761948298544375,5
Malta,goal13,Ridge,9.939904306219736,5,Ridge,0.032497735532493806,5
Malta,goal14,Bayesian,27.886989965166176,15,Bayesian,0.06218343359016973,5
Malta,goal15,Ridge,0.37431926924751724,5,Ridge,0.0048080050942201765,5
Malta,goal16,Ridge,1.1092822966507303,5,Ridge,0.012354547502074362,5
Malta,goal17,Bayesian,5.842433400057015,5,Ridge,0.031723423060276736,10
Malta,goal2,Bayesian,0.8491878201252407,20,Bayesian,0.01379856997654207,5
Malta,goal3,Bayesian,1.350458427090667,5,Bayesian,0.010677173632928314,5
Malta,goal4,Bayesian,1.3126740226363145,5,Linear,0.00937770606729349,10
Malta,goal5,Linear,3.9352631578948234,5,Ridge,0.021327147781540993,5
Malta,goal6,Bayesian,7.877746758150977,20,Bayesian,0.04131488274935682,5
Malta,goal7,Ridge,0.43488473249238907,5,Ridge,0.006313535541761268,5
Malta,goal8,Bayesian,0.17743157987601862,20,Bayesian,0.004177991345029177,20
Malta,goal9,Bayesian,5.85645041508669,5,Ridge,0.029369211117447357,5
Mauritania,goal1,Ridge,4.590952588081455,5,Ridge,0.02716329759704516,5
Mauritania,goal10,Ridge,14.047395030298603,10,Ridge,0.04358640984585744,10
Mauritania,goal11,Bayesian,2.9685286747972572,15,Bayesian,0.029205395244910552,15
Mauritania,goal12,Bayesian,0.49553451849980545,10,Bayesian,0.004345535771669837,10
Mauritania,goal13,Bayesian,0.22077035179127247,5,Bayesian,0.003446580125135043,5
Mauritania,goal14,Bayesian,23.637416096347366,15,Bayesian,0.03385801308370153,5
Mauritania,goal15,Bayesian,0.012927715060582547,15,Bayesian,0.0008030510737521816,5
Mauritania,goal16,Ridge,0.538912570682902,5,Bayesian,0.007329554425322695,5
Mauritania,goal17,Ridge,0.9470900391474336,5,Ridge,0.013128706843207957,5
Mauritania,goal2,Bayesian,9.266441966721507,15,Bayesian,0.059082800424499315,15
Mauritania,goal3,Bayesian,2.9943770517114743,15,Bayesian,0.025375720173342428,15
Mauritania,goal4,Linear,3.5413088642657593,20,Linear,0.0371916524997397,20
Mauritania,goal5,Ridge,7.500426272292292,5,Bayesian,0.06511126714007222,10
Mauritania,goal6,Bayesian,3.6421170036851507,10,Bayesian,0.028889142415964426,10
Mauritania,goal7,Bayesian,0.6259962558059737,10,Ridge,0.019577208039461093,10
Mauritania,goal8,Bayesian,0.22807625482020777,20,Linear,0.007171858216970981,20
Mauritania,goal9,Ridge,5.844541104827937,5,Ridge,0.09368612117374167,5
Mauritius,goal1,Bayesian,0.30964653687763183,5,Bayesian,0.004039303268932557,5
Mauritius,goal10,Ridge,14.288212266202441,5,Ridge,0.0370281624002125,5
Mauritius,goal11,Ridge,0.47195836794567264,15,Bayesian,0.005904086491244378,15
Mauritius,goal12,Ridge,0.12666376685515712,5,Ridge,0.0022806155437734873,5
Mauritius,goal13,Bayesian,0.3916532042988064,10,Bayesian,0.004667089621802261,10
Mauritius,goal14,Bayesian,0.9101396850830393,20,Bayesian,0.018152038764598276,20
Mauritius,goal15,Ridge,0.2961287516311245,5,Ridge,0.006362343204448018,5
Mauritius,goal16,Ridge,0.45141365811221273,5,Ridge,0.008326409417478123,5
Mauritius,goal17,Linear,2.248704986149518,20,Linear,0.022076335271257973,20
Mauritius,goal2,Ridge,17.750100043496797,5,Bayesian,0.04464105412036991,5
Mauritius,goal3,Bayesian,0.7409172785435212,10,Bayesian,0.0077025959499423665,10
Mauritius,goal4,Ridge,11.092648977816488,5,Ridge,0.020707958871177868,5
Mauritius,goal5,Bayesian,0.19423811795229232,20,Bayesian,0.00795940260749661,20
Mauritius,goal6,Ridge,0.1971201139210141,10,Ridge,0.004232054835078202,5
Mauritius,goal7,Ridge,0.3507612005219675,5,Ridge,0.0062661161318714916,5
Mauritius,goal8,Ridge,1.5965066616126269,10,Ridge,0.012150006451574876,10
Mauritius,goal9,Ridge,5.26117442366255,5,Ridge,0.03977012021337009,5
Mexico,goal1,Ridge,2.189577662467949,10,Bayesian,0.013548013590846552,10
Mexico,goal10,Bayesian,17.603962586456554,5,Bayesian,0.0966588092592247,5
Mexico,goal11,Ridge,0.2416528925619597,5,Ridge,0.005581503146925919,5
Mexico,goal12,Bayesian,0.22842586507466714,10,Bayesian,0.0046546379920908215,10
Mexico,goal13,Ridge,0.22255789532994963,10,Linear,0.004286606028179059,10
Mexico,goal14,Bayesian,1.4981141831513831,20,Bayesian,0.01936157558229851,20
Mexico,goal15,Ridge,1.3022531535449842,5,Ridge,0.014775552240925681,5
Mexico,goal16,Ridge,2.41727707699003,5,Ridge,0.022618169154901113,5
Mexico,goal17,Bayesian,0.8140162354117257,20,Bayesian,0.013359749859136905,20
Mexico,goal2,Bayesian,0.2157702002388562,20,Bayesian,0.007502282511773996,20
Mexico,goal3,Bayesian,1.619987342288692,5,Bayesian,0.014256599251605401,5
Mexico,goal4,Bayesian,1.4789431476609087,10,Ridge,0.00952227260339293,5
Mexico,goal5,Bayesian,0.7856258628021691,20,Bayesian,0.009486103950124239,20
Mexico,goal6,Bayesian,0.6042315446640989,10,Bayesian,0.006956481782422503,10
Mexico,goal7,Linear,0.21613573407201928,20,Ridge,0.005094541387924178,5
Mexico,goal8,Bayesian,0.04373098405341008,20,Bayesian,0.0028009080540457353,20
Mexico,goal9,Linear,3.0391481994460303,20,Linear,0.027057224504092165,20
Moldova,goal1,Ridge,25.116520226188936,5,Ridge,0.032126872675539916,5
Moldova,goal10,Bayesian,8.44761936633216,5,Bayesian,0.02510458896438591,5
Moldova,goal11,Ridge,0.43645063070897683,5,Ridge_Auto,0.006023586390399947,5
Moldova,goal12,Ridge,1.0732144410613156,5,Ridge,0.010109634266794423,5
Moldova,goal13,Bayesian,0.5004447067474918,10,Bayesian,0.005679065441673479,10
Moldova,goal15,Ridge,0.3048803827751117,5,Bayesian,0.004513480628859192,5
Moldova,goal16,Bayesian,2.224433444385208,5,Ridge,0.015209181383172154,5
Moldova,goal17,Ridge,9.649047411917977,5,Ridge,0.029612408781531808,5
Moldova,goal2,Ridge,11.284836885602042,5,Ridge,0.04855206595517805,5
Moldova,goal3,Ridge,0.8559895606785313,5,Ridge,0.010829369576633472,5
Moldova,goal4,Linear,2.139051246537376,20,Ridge,0.014024877149877192,20
Moldova,goal5,Ridge,5.787246628969156,5,Ridge,0.018309119725299635,5
Moldova,goal6,Ridge,0.16015326063015106,10,Ridge,0.004835481379867459,10
Moldova,goal7,Ridge,4.051013484123767,5,Ridge,0.017278428599431527,5
Moldova,goal8,Ridge,2.92840365376258,5,Bayesian,0.018854186709294857,5
Moldova,goal9,Bayesian,6.816839815928245,5,Bayesian,0.05840669989630241,5
Mongolia,goal1,Ridge,4.725689430187475,5,Ridge,0.018793207723584275,5
Mongolia,goal10,Linear,3.207285318559572,20,Linear,0.01882716049382727,20
Mongolia,goal11,Linear,0.9601814058957009,15,Ridge,0.013222485365331937,15
Mongolia,goal12,Bayesian,1.1592715125947375,10,Bayesian,0.016264648901246574,10
Mongolia,goal13,Bayesian,25.505626415104416,15,Bayesian,0.07523304624384679,15
Mongolia,goal15,Ridge,0.1958590691605057,5,Ridge,0.004155720576052219,5
Mongolia,goal16,Ridge,2.4243758155720783,5,Ridge,0.02008304392886685,5
Mongolia,goal17,Bayesian,7.987065714835724,5,Bayesian,0.032349959160922,5
Mongolia,goal2,Ridge,4.404140930839813,5,Ridge,0.034305205336539066,5
Mongolia,goal3,Ridge,0.16350684765309875,15,Linear,0.005341439914557353,15
Mongolia,goal4,Bayesian,3.913166872778323,5,Bayesian,0.015834557365924127,5
Mongolia,goal5,Bayesian,2.244018762124803,20,Bayesian,0.023488319460148125,20
Mongolia,goal6,Ridge,0.3331647314543997,20,Linear,0.007595693779903155,20
Mongolia,goal7,Bayesian,15.666607882188348,15,Bayesian,0.08818232435805866,5
Mongolia,goal8,Ridge,1.1401478903871591,5,Bayesian,0.00999226349410752,5
Mongolia,goal9,Ridge,3.892301000434792,5,Linear,0.06418079473359424,5
Montenegro,goal1,Ridge,0.006992964248032661,20,Ridge,0.0007439257439257918,20
Montenegro,goal10,Ridge,8.758747281426446,5,Ridge,0.027578599319699602,5
Montenegro,goal11,Linear,0.21144872763920616,15,Linear,0.004240625744995185,15
Montenegro,goal12,Ridge,0.12182688125271599,5,Ridge,0.0026387993029949423,5
Montenegro,goal13,Bayesian,0.48406214470679854,20,Bayesian,0.0066066177838865515,20
Montenegro,goal14,Ridge,25.59705959112625,5,Ridge,0.07713982132727185,5
Montenegro,goal15,Ridge,0.3701609395389132,5,Ridge,0.006054915083507757,5
Montenegro,goal16,Bayesian,0.9641176370276658,5,Bayesian,0.011568511664711598,5
Montenegro,goal17,Ridge,1.4280817746846437,5,Linear,0.008296185814037682,5
Montenegro,goal2,Bayesian,0.3152028406175301,20,Ridge,0.007076016694660748,20
Montenegro,goal3,Bayesian,1.5501538641299726,20,Ridge,0.015301252323867231,5
Montenegro,goal4,Linear,3.8794860166288325,15,Linear,0.018007104778877646,15
Montenegro,goal5,Bayesian,1.6062275734357139,5,Bayesian,0.018853867227135123,5
Montenegro,goal6,Ridge,0.13630274032186931,5,Ridge,0.0040668463068716555,5
Montenegro,goal7,Bayesian,0.16017278593796713,20,Bayesian,0.00423151581019372,20
Montenegro,goal8,Bayesian,1.9566910136114792,20,Bayesian,0.0216912694503136,15
Montenegro,goal9,Ridge,7.668307959982308,5,Linear,0.04188611953822672,20
Morocco,goal1,Ridge,0.97892996955197,5,Ridge,0.00936070738321916,5
Morocco,goal10,Bayesian,0.4800453510768968,20,Bayesian,0.010855594666664733,20
Morocco,goal11,Bayesian,0.711976894034014,5,Ridge,0.008576820858871811,5
Morocco,goal12,Ridge,0.010147436287638993,20,Ridge,0.0009934934934934842,20
Morocco,goal13,Bayesian,0.03525444636880599,10,Bayesian,0.0013077368242458492,10
Morocco,goal14,Bayesian,0.11513264934735491,20,Bayesian,0.003946478190330446,20
Morocco,goal15,Ridge,12.457485863419157,5,Ridge,0.030249750930039367,5
Morocco,goal16,Bayesian,2.1549725534082214,5,Ridge,0.0169048996590862,5
Morocco,goal17,Ridge,4.486872553283838,5,Ridge,0.02567408567560747,5
Morocco,goal2,Bayesian,13.822124732401504,15,Ridge,0.04687492137701244,5
Morocco,goal3,Ridge,1.5029665071769813,5,Ridge,0.014989989409899178,5
Morocco,goal4,Bayesian,13.632730015277602,5,Bayesian,0.03840208966268228,5
Morocco,goal5,Ridge,1.8908742931709461,5,Ridge,0.0279855366204664,5
Morocco,goal6,Ridge,0.8664636798608553,5,Ridge,0.013553732187647733,5
Morocco,goal7,Ridge,0.6352641850602044,10,Bayesian,0.009824670997988508,15
Morocco,goal8,Bayesian,1.7228194483924562,5,Ridge,0.014753591620484879,5
Morocco,goal9,Linear,3.9319929453266136,15,Linear,0.03422374206129128,15
Mozambique,goal1,Linear,0.32757617728532334,20,Linear,0.1543859649122794,20
Mozambique,goal10,Bayesian,8.185379702537084,20,Ridge,0.1507608882345756,5
Mozambique,goal11,Bayesian,0.7409284970666893,5,Bayesian,0.011803002355180324,5
Mozambique,goal12,Bayesian,0.04134675579445961,20,Bayesian,0.0020162994689982474,20
Mozambique,goal13,Ridge,0.21705089169204453,5,Ridge,0.003309820944112935,5
Mozambique,goal14,Ridge,4.281374510656841,5,Ridge,0.024436166717841226,5
Mozambique,goal15,Bayesian,1.278384508561885,10,Bayesian,0.013686501583219175,10
